date,open,high,low,close,volume
2023-02-03,470.3311913802891,481.7574109396273,472.6495651948413,474.4787017214217,6643425
2023-02-04,505.0628718423297,507.0025271381406,489.4388867268956,499.80030066139216,7954795
2023-02-05,476.64887475379277,487.4230026796081,482.0764304494591,483.9029735688841,13332632
2023-02-06,494.830547317918,498.0069320365723,494.99399754240847,497.55005245085664,11134435
2023-02-07,505.6634400403038,502.1037082997638,481.1418800861264,499.7710138488732,12202900
2023-02-08,508.8293382508297,521.443071683573,495.58211639421387,507.4252989815198,14912741
2023-02-09,486.7760126188604,484.3067998472349,476.38927345497154,483.8860298584197,15672070
2023-02-10,477.931475265133,501.96443589642973,473.342720319219,486.7077212646936,7305614
2023-02-11,476.98018710438583,481.0020893048361,469.6917782861393,480.250849145272,5136530
2023-02-12,511.80564149846776,514.9160217014178,496.21150950558575,504.3679263674278,11765132
2023-02-13,500.9503956742111,499.27753611763967,490.7898286228811,493.0756749361587,19380121
2023-02-14,495.1325717946201,494.00542816756706,486.9411878560712,492.35147717236885,6071602
2023-02-15,477.77143526886056,495.95231250096333,485.23537630674446,487.13549024713825,12064685
2023-02-16,498.6852586916598,504.6893506398307,492.7035942005567,495.2729285760884,15148903
2023-02-17,530.0792846509925,524.982607904523,515.0711369124505,520.1796418004745,15947918
2023-02-18,516.0573930349111,540.3870636915983,508.0549869617811,519.9966626559666,17135299
2023-02-19,535.5815105187539,530.1856882159424,515.4612669183468,529.8742289426655,12332379
2023-02-20,509.12927318811336,510.219465250429,503.64511853739833,508.9731822203952,11496574
2023-02-21,506.5475798954795,516.9059453694272,503.01799075602446,510.8523628703379,7717108
2023-02-22,488.2692117727218,504.34615946454534,481.76051724397206,487.1356344311594,15231172
2023-02-23,461.2357965566729,479.3393510684202,461.69439646870876,470.4407043110903,17538428
2023-02-24,488.3996585318158,515.6564744824581,484.1965234570095,494.0021519081757,13804558
2023-02-25,497.4495213876538,503.35617861557523,489.73320707902866,491.94596420961557,16808210
2023-02-26,480.7713128367775,496.9138314841153,469.8392499117527,479.0921816799261,10959646
2023-02-27,482.8993514103089,487.59522963565166,476.9075091930183,479.8363573981736,6885634
2023-02-28,463.27797026178246,459.3826446600727,441.50872680581824,454.20772080330937,6294165
2023-03-01,487.55551208604635,500.2719245693851,458.2299983824113,487.1636210025862,17166376
2023-03-02,468.7717054980911,486.10397537131536,472.1661430753349,477.1948818945104,18111989
2023-03-03,489.3921829300223,491.2898466926809,466.11972087514965,482.5541707729239,16641139
2023-03-04,471.09164876873814,486.6488575063496,472.4465889995974,477.88325551054845,19088458
2023-03-05,477.5974772059057,479.38440690335716,469.79252774200336,477.0896406294845,15017732
2023-03-06,459.814821927294,467.7371647640689,450.47380921439634,458.51737421935235,12943438
2023-03-07,457.2907535768879,454.2631773090721,436.9821505153625,452.12235762511403,9894441
2023-03-08,462.7812804001648,475.2723824368947,462.76085647535086,464.8875941589719,10728601
2023-03-09,449.2308735453051,460.04749277490646,444.0726422976207,453.7061876756037,17403860
2023-03-10,451.91627413337693,459.08913719155373,442.45841333136156,451.70457198227706,10812575
2023-03-11,478.57798288717373,489.8757672287154,478.2669087809264,486.1781949144423,5159120
2023-03-12,479.2352866516603,492.39182332862936,475.3244462406216,487.25740830645475,14159538
2023-03-13,473.84854054874893,484.16708129932346,452.014083172754,470.82893579467446,16999575
2023-03-14,498.12432363327645,496.2603748252334,492.6628653125467,493.53889769884364,5728048
2023-03-15,501.9948497045168,513.4634444298883,504.8071957060819,511.1991332160555,18377919
2023-03-16,537.882976438974,544.099494633097,525.8433149243652,528.9094948218489,9265412
2023-03-17,538.4536646952274,537.2925105248047,526.3920616215113,535.6519745166605,5813834
2023-03-18,543.917382169413,544.4441750139772,535.0763404056114,541.5598828239785,18395688
2023-03-19,566.9995617316448,576.3385870225931,553.0029870950062,571.8461150040085,8806659
2023-03-20,568.536303908345,580.5501674027693,557.9664602559506,565.6448152604803,19573531
2023-03-21,597.1457611603563,594.3222909210783,586.8497454627196,588.3848943864115,9285440
2023-03-22,607.8486963408367,602.1990316161356,594.6471615259675,596.257283056532,9990264
2023-03-23,614.1164227045176,617.5642422394174,615.5763683818302,616.4136576173175,9998445
2023-03-24,620.8516454380872,630.6350183262344,611.792275996719,618.8030218047151,7907870
2023-03-25,610.1539070578848,626.008792447605,604.4239199857471,613.3329489400631,16293406
2023-03-26,588.9651693779489,598.401016002177,584.8405697181526,595.2452648247238,16171907
2023-03-27,565.7658042351579,584.5650447915804,572.6451812175563,575.6545042679465,9871259
2023-03-28,603.1005289547267,615.1934575780678,592.8368387110861,602.966583492949,10155701
2023-03-29,576.2381126002189,585.543706954458,562.81789817763,584.797073617933,9452627
2023-03-30,604.8077922512687,606.8850937575734,591.1177327909736,598.4330831345677,17167632
2023-03-31,583.9188984425195,594.0505425776428,573.0930130890658,592.2156207978061,9998186
2023-04-01,567.2481523736627,587.6089971187432,566.3785734556402,573.7435634354441,10167458
2023-04-02,603.6953385526095,608.2642261172637,593.0808801379319,600.018402942243,18355113
2023-04-03,645.8518183366227,651.5246013033795,627.3090410878953,639.1355873848261,7826957
2023-04-04,592.595478359889,592.8196264685454,579.1649262908663,592.694921547404,12404406
2023-04-05,600.8348904145251,597.7282112273191,595.4294999219595,596.3587746099378,10156441
2023-04-06,602.1853406373089,618.4303351640197,601.1925860629476,610.8738321288773,13731716
2023-04-07,617.7379606997918,627.493538694414,605.0809208963913,612.2963583042205,7888875
2023-04-08,681.724405436544,691.0022074476863,644.3043314408931,672.5806363502959,18784071
2023-04-09,722.419922067103,748.3971601061107,723.881121846471,736.2051959655744,15215940
2023-04-10,739.6427246389663,774.45207821348,733.1309274581296,748.7331778950268,7879712
2023-04-11,718.136378690199,736.8277192750417,726.9736098835398,727.622198464306,7286121
2023-04-12,709.9589042768073,722.2314197361435,696.433263185169,703.9074479433816,17649887
2023-04-13,651.0957421655801,660.9455947316242,627.7510741992843,648.1136033841151,12060654
2023-04-14,672.773908051912,680.3408905421759,677.1787626644369,679.9626026050956,10612383
2023-04-15,649.5130136350012,661.6394054183276,647.7470530079897,655.2390397192733,16888130
2023-04-16,682.5732362848614,680.2750441820145,665.7128751605716,674.2633309010027,12247284
2023-04-17,686.2399731501426,703.5074458199688,688.9172378115928,695.9092238668923,5402103
2023-04-18,683.5677083197164,688.8094728356075,679.2976381182111,683.575625756756,7478467
2023-04-19,659.0063890303646,680.8170544610078,660.9728917437178,661.668236779729,9947141
2023-04-20,647.7859662211677,670.3468103875173,656.9186865756369,659.1255671527674,7294941
2023-04-21,644.2472294380508,674.2528992657641,644.162494391593,653.5188964365457,17497112
2023-04-22,688.5377155676872,686.8570804673078,681.7039382692794,682.9860037949177,19979056
2023-04-23,755.1782688624237,759.0125386774278,738.5251396733419,744.8660828081009,19106967
2023-04-24,741.7660571149274,765.2323687081561,730.1893111703436,756.1864496753948,15807008
2023-04-25,774.9863533860138,806.1934645522078,763.503248933564,784.3912798850155,12770764
2023-04-26,753.693421147305,760.0211773327499,738.9133596657776,749.7368229721187,18886807
2023-04-27,804.517006606967,799.6209364927387,778.4772315778209,798.2628439475757,15409328
2023-04-28,895.2285512073685,890.17048056046,883.0056558523669,883.8967963225984,17570412
2023-04-29,913.427742430116,928.7148332205346,896.5346965958204,907.9886048504061,6233720
2023-04-30,863.4799625265993,896.3322805013166,874.5179305551603,878.3904434748583,14044830
2023-05-01,861.1171943134576,881.889142950577,873.346339259363,874.3758796577117,8402847
2023-05-02,832.6344754135441,847.5513836219137,834.0945083900136,841.1971549138293,9651769
2023-05-03,806.021937764735,816.5654311504022,791.7930992076024,810.8809835682125,10483689
2023-05-04,795.9443237063678,810.1135407480109,772.8611680639018,788.2415653372283,12432883
2023-05-05,816.9830611033578,842.7582920993477,795.5214553454899,825.9736759892772,6590202
2023-05-06,814.799510216819,821.4417121401682,808.3437200830411,808.9871268559767,15642854
2023-05-07,803.5037600829933,844.0195893654748,803.0249205171702,816.614799392063,11993671
2023-05-08,797.4150014837564,837.3339559027534,794.4239454375366,796.0779358512555,13191856
2023-05-09,776.6193126630135,797.5056636607967,788.0672747274857,790.104129546511,10255016
2023-05-10,754.4183164302844,757.9445783276295,727.9788787912834,744.5691257419476,10502087
2023-05-11,717.7685390080948,722.0044345836333,700.0623112145755,712.4613424680127,17130713
2023-05-12,726.2077911816335,724.4398071415898,711.927410637417,724.1540482845046,12536888
2023-05-13,734.2886200132906,738.3943619598324,710.765782612235,730.8583371177454,6862223
2023-05-14,762.9903560161616,756.1696495287216,725.2609382518073,748.9340264089831,11749785
2023-05-15,786.1455494919076,805.383654227211,789.6069612305458,790.832990404909,7527412
2023-05-16,872.5219054700108,871.9337377023487,853.5617029706397,871.6975768418441,8700720
2023-05-17,878.1384863940002,883.9110685466868,845.1426460092664,871.7329178757225,19153734
2023-05-18,830.8705453069095,841.3090794239353,826.2710493108323,826.9629361285345,5144785
2023-05-19,821.5033561645466,839.0261148089609,812.4902208261581,832.6669859451322,5283647
2023-05-20,912.7688730830135,909.1819877243654,882.358256932292,897.3893986806976,8865485
2023-05-21,856.9609216376905,888.3117516665405,838.4977141140835,871.2232101723127,16427870
2023-05-22,837.3523282611478,863.110671144455,845.9411301224442,847.0488416825636,18593319
2023-05-23,859.889564709731,848.4691203112257,824.9917645007383,843.5972616765191,7876837
2023-05-24,851.496507701629,867.0879686350137,826.6255454093459,856.4102889252827,18539477
2023-05-25,906.0648732878185,900.5139906036903,852.475070102553,897.5921007774066,8620402
2023-05-26,943.6037082675844,955.7363790273794,927.1225935343643,930.8463190225755,17075343
2023-05-27,949.9019327072,961.5642779266244,945.5417420502383,952.7349850618307,13457059
2023-05-28,863.3908378667137,869.7331417750414,859.3798167854551,869.1509170503831,17368685
2023-05-29,855.3267636109701,873.4495328449252,856.7866983540688,865.8604814662441,5961270
2023-05-30,817.1851370444331,850.0353111841578,808.1693268948515,831.3175478058495,15027010
2023-05-31,825.3448585126552,839.0991378802114,814.5180515819021,827.9289332052922,11506746
2023-06-01,815.8729574462847,817.620484301236,805.1075427995556,808.6731487398376,5660268
2023-06-02,807.5680048999149,816.0921283613671,790.3990354218915,806.2060409943133,7798432
2023-06-03,842.541930924144,842.1563958744756,831.6911215631343,835.0422171351005,15672847
2023-06-04,813.5503035313353,852.5369651712381,825.4609358610279,828.8489551020996,5345069
2023-06-05,772.915488375544,791.3210104628896,761.4570968418666,772.3969064946131,15594433
2023-06-06,781.2500464970178,807.2119155427613,770.9759783988377,791.8654884793415,15387918
2023-06-07,774.2851317775607,770.168332656585,763.4070304258114,767.2023660267798,7646382
2023-06-08,743.8687180333085,777.320607195778,756.1458393169768,757.7793045529133,11362896
2023-06-09,761.6045799269904,751.8491378640905,735.8136384738133,747.6946419342971,13373686
2023-06-10,700.748322643402,740.303515787437,704.3788991051636,713.3288336038643,13747345
2023-06-11,670.7869720205135,682.5645545388498,642.3250350700278,666.4690863886073,14810164
2023-06-12,669.2287842540379,692.25303017945,665.2243186436305,667.8014801563654,16990926
2023-06-13,684.6716216011738,699.8825978497902,678.0341762171183,688.8094200357363,9796210
2023-06-14,721.5666857152595,716.5477290477389,695.1752025613409,713.0644826048332,7494281
2023-06-15,624.8967047390524,643.0901041426638,620.7351611696214,633.566366785428,19740765
2023-06-16,631.4833933489983,623.6748970402821,611.4827639953903,623.0822105811222,10833220
2023-06-17,642.8550990857971,651.9094055773026,627.2145818063378,641.075359633127,5621711
2023-06-18,702.4075982062185,705.8732033405419,664.4075613046974,695.8314152847167,9911367
2023-06-19,721.7422159764199,735.8365395943484,711.5041239669654,727.6547755779941,8325972
2023-06-20,696.3411567886792,698.1913676876273,677.0774920003163,692.9313239594131,10087613
2023-06-21,676.6165724970946,707.2837198714906,674.8788130442445,680.6647750977386,17545120
2023-06-22,725.2261669072648,733.4345967697916,692.4940263035561,714.0967419487888,17760956
2023-06-23,689.7292258155836,711.0060208116186,690.0577471153022,690.9443064432824,9259892
2023-06-24,623.0693972516676,640.4555821230053,632.4124817839693,633.0890384357156,13142982
2023-06-25,628.3291819787612,628.1521187290676,610.4320127840149,622.0100090227778,11492314
2023-06-26,621.563207562273,627.8103626769873,619.8943918021844,621.2543219551487,17825799
2023-06-27,643.997025649812,632.8389547663915,631.2431785229954,632.5668484688815,19881813
2023-06-28,609.2499229931922,626.4505629643352,614.8366342183351,619.602840776192,18411329
2023-06-29,637.9847302068825,640.3777853266903,628.5420079265067,639.9256226030741,11961751
2023-06-30,626.8485190573317,646.7641681837453,610.0905203976884,632.2895950143375,14528944
2023-07-01,649.758664401278,660.182906991643,642.9646017233498,647.7581661463564,7949577
2023-07-02,651.9393846935286,651.0988877708279,647.099883112134,649.4539579671579,14860442
2023-07-03,615.4802235776838,605.7106975994525,596.9079790764013,604.4769094788788,17763435
2023-07-04,568.4400147456284,566.3261835061955,539.9542933474663,560.6309259304367,6021732
2023-07-05,527.3840996955813,533.2145645019543,510.36458531972335,519.1709749573972,16124734
2023-07-06,522.7190531994321,531.5444656674335,508.0851666974978,526.2152215016414,18064310
2023-07-07,530.7553412270867,531.0350866462503,517.439898365804,527.5191355665193,16270259
2023-07-08,505.425711610751,509.6691146847592,499.77233539801443,505.507956511108,8611060
2023-07-09,513.9361919775235,525.8854799868653,505.5217570307968,517.9176913093704,13078410
2023-07-10,488.20329339115233,506.85778172277116,484.80623867967074,495.9704171693081,18437040
2023-07-11,463.93647807895917,466.0899902507424,449.14593121616707,461.70968202748736,14442344
2023-07-12,471.68452283398324,465.9155140951055,463.6154809943225,464.2027433313471,19473333
2023-07-13,481.8737790795227,489.0292970589593,483.9429271723499,484.4499167874441,5131288
2023-07-14,491.8949841986513,517.282442678924,492.12819826015516,498.38151563609034,12676499
2023-07-15,475.32267457629916,486.8336511642154,480.6249600703711,482.3301822718918,11171699
2023-07-16,440.9351695109014,466.12689319865706,445.29861559140454,449.47606232636764,9257113
2023-07-17,440.2231325904893,449.89791262561005,446.24922335378477,448.8134243046998,6489704
2023-07-18,470.56909707108167,478.6660617587104,464.52936196163233,475.6040195282422,13004314
2023-07-19,491.98399298664026,507.022033684293,485.07036445848786,495.300111742484,18805478
2023-07-20,514.9932085120511,519.0119835025941,493.61523628348743,505.99500709092024,11752030
2023-07-21,481.8803955302048,491.9044017021915,483.3155365194947,488.6674458475869,5362699
2023-07-22,457.71461237849576,469.63290671965706,461.67001994962845,466.84580715295897,5229637
2023-07-23,469.9395312750373,484.65170925353783,469.6115586096869,479.40639989173127,5715302
2023-07-24,452.2031933603538,463.92309469068067,446.45788703930475,452.1439415537333,17509763
2023-07-25,487.16950833880355,498.22532190006166,476.61426573170115,488.6462999366584,8877412
2023-07-26,500.04150300822295,517.6142456290329,497.8133099510419,507.39066360576555,15992743
2023-07-27,487.72001574807894,499.0282293911461,458.927779841494,489.73646266954046,6628170
2023-07-28,485.21691911794755,492.1329324936926,479.7035358236441,487.12053181590244,9372862
2023-07-29,452.71762988545566,463.55681399914977,453.54599239878553,457.50464444565927,14519429
2023-07-30,458.61163137902935,456.5241218878302,450.59161932086016,451.99706935489326,14048101
2023-07-31,483.81492033326424,481.4428159601649,470.87744849670673,475.72099412529144,8664009
2023-08-01,513.6808914340742,514.4163440435033,512.2828327561754,512.7029602644509,10907866
2023-08-02,533.9097129227174,527.9146018756,523.8360816263943,527.5122308133192,17086945
2023-08-03,486.4355031937025,486.3469348535156,474.5190064968211,479.42309064964854,19459456
2023-08-04,482.5891888974927,495.1551947453803,485.9787789405403,488.34123087840834,14017150
2023-08-05,501.4756062137897,504.0729231707566,496.93290738284264,497.5509035505837,8770899
2023-08-06,495.6618755012293,509.28599787051013,475.9862935475175,489.7260880916285,17724914
2023-08-07,510.8536579992534,520.9721462328029,503.42272232053955,507.3491970880547,18918936
2023-08-08,487.3912142934748,492.55982391810625,473.1569949851298,484.44494539946083,13036335
2023-08-09,502.7487344683009,501.0946635243505,484.4335981537353,497.0530686265196,13074108
2023-08-10,503.64499066986735,503.7108340209119,481.35013438506945,495.23018836578575,11964806
2023-08-11,496.0122334782865,518.0723742720282,499.3135489622139,505.9913697201065,18507350
2023-08-12,552.7360950017095,582.70313079881,554.3217196629904,555.1052727625452,9956144
2023-08-13,558.2388715523695,565.3076637669195,554.3813614133321,563.3976690367531,5379335
2023-08-14,544.6456452821552,566.5633859563408,552.1248527103384,552.2347320301632,18551912
2023-08-15,539.3075092190426,555.8982149998109,520.4312084365098,532.8447058230388,15418711
2023-08-16,520.2618804763545,545.0715347599886,521.718304848174,527.5593017615748,17563176
2023-08-17,535.0116905667757,544.3880458679632,516.980324185503,528.4920620748777,5865037
2023-08-18,507.72913395132065,522.1000166635389,516.0342281264907,517.3705527310703,14390833
2023-08-19,551.5733506749035,578.978625964183,541.0155174101095,559.6413228572304,15423094
2023-08-20,578.4277258055289,579.865454264781,560.7791226524081,572.093797784328,8001092
2023-08-21,574.8411536278126,565.9916522667049,550.7922867701737,563.6615306502403,13119659
2023-08-22,593.5242212130343,604.8711978945582,577.2746012297636,596.9962212650637,18201263
2023-08-23,561.6537796890209,565.879364205873,554.1620463752481,557.9890064229843,16653676
2023-08-24,591.9095124694358,592.295500814336,588.4519851305007,588.8562883210703,5801858
2023-08-25,627.2858403503153,623.1631570985652,604.9221827164723,619.953727539857,14789065
2023-08-26,679.0607957061533,675.2825492154886,669.7870509766224,672.3667985323045,9526713
2023-08-27,673.0478458197757,679.6351318723694,661.7686449821607,678.2806900801039,12317372
2023-08-28,711.327412340362,719.4572386289914,697.1349713886996,710.2769895038374,14695220
2023-08-29,732.2287786516407,724.3359192871119,712.4253885373635,723.0799558341431,11861279
2023-08-30,741.2851841707553,750.7050419304408,737.3489284178576,741.9737216574013,12203478
2023-08-31,714.306488762108,718.6239519657571,690.8572940524424,713.6645088446065,7119169
2023-09-01,756.4337522539888,757.3304906422289,755.3602361261029,757.1927823607381,8438104
2023-09-02,773.435264163847,779.9282485538105,761.8404496498911,766.8276561320669,10626740
2023-09-03,717.1943906696429,734.6087321401153,721.3608881132627,728.4486477334834,15724981
2023-09-04,715.927259779941,734.6845673970397,708.918795965393,726.1432968396838,12845543
2023-09-05,678.6604767913807,675.4254593736125,673.8721925413635,674.0445576594701,15202131
2023-09-06,640.2767843555349,629.627244567918,623.9524236989582,628.9515294467241,14962472
2023-09-07,603.7063366580528,610.6146318990247,590.7179865959191,606.1474790161706,6213270
2023-09-08,622.8045705001723,639.1842270744145,619.5349198863635,624.6021664956908,18499107
2023-09-09,662.5252669483019,664.748620642255,640.8486383246284,657.2250979106647,6942650
2023-09-10,633.8549584588263,641.6451920819027,632.1738494580222,634.1077482139261,13602655
2023-09-11,635.5892550130851,651.5470524373139,609.5927343005753,625.6193787317837,14068154
2023-09-12,623.9487876598948,639.4148140767921,626.5240163502448,629.8032414052591,10216445
2023-09-13,640.8508142522418,643.797422648119,627.9080190551537,628.7610777448265,7759699
2023-09-14,629.9476254184364,649.7151195089908,627.0051726790186,634.3481722674225,10392632
2023-09-15,603.0564501241475,608.8693147476841,597.4521762131321,604.8592265227884,18345924
2023-09-16,609.5374901790867,648.7939615402994,605.8665430592268,617.6391901403786,13946502
2023-09-17,605.2650973633959,619.7620844146052,579.8304301928868,611.8932702197819,14913755
2023-09-18,596.0642617928511,610.6234256312036,589.6211947520235,600.225872525971,15924043
2023-09-19,624.324542647326,636.4748642540507,614.6010480109913,614.9806379320414,7983550
2023-09-20,628.7920753909467,624.0815991389396,613.7970609890999,622.001106289727,13830481
2023-09-21,640.0629365825414,635.5852906965814,626.5351246842258,634.1835134931466,7564736
2023-09-22,632.0076632455364,646.5018042798258,616.0272584122687,630.2243009282231,11929896
2023-09-23,666.5124432324778,681.8941038612079,659.3755608562843,669.2606983891417,18178392
2023-09-24,667.4562118418395,670.2347731683407,640.8618033585833,661.1847206837684,7252924
2023-09-25,692.6018775188544,713.6917160350495,692.6294050102607,699.3916104592234,10869312
2023-09-26,700.389042249807,718.7152718724683,683.7349525312009,690.2071984981359,7160212
2023-09-27,716.0415853256886,719.2155893138817,700.4071179059727,709.9115824421852,11404487
2023-09-28,669.5364823440351,683.9624823795874,677.9070321260672,682.1528181021529,8521947
2023-09-29,629.1953470284847,636.3712183226901,605.3830381180513,632.3360968508689,5816136
2023-09-30,655.084884727785,658.2470790391858,645.6286784996802,657.8110603903573,11678974
2023-10-01,645.5976925650241,648.4864450739918,645.3784391731621,646.1730931530502,18201070
2023-10-02,663.6475464040367,677.0021914260973,666.0312469295083,666.6954194103862,6619439
2023-10-03,713.2090235782034,716.8841917397649,702.4944982008996,705.2516737924907,16310741
2023-10-04,683.3622701122947,688.8780812231762,680.4236259162758,685.1437449946432,18204090
2023-10-05,670.7672034197435,686.8534488495795,651.8294494560704,667.9942930635068,16641697
2023-10-06,660.6267204545675,684.6467228784907,666.673273532065,672.3671334743689,9520986
2023-10-07,665.1444134685086,682.002532397476,645.5336212842926,665.1764654012261,5594980
2023-10-08,675.717490852811,676.2478901574091,659.0057480077485,668.7189895019982,7880208
2023-10-09,682.1764440644183,713.960676427691,675.2804561895554,693.1875764166687,6817350
2023-10-10,664.8658735778704,699.643238965198,649.7245954935812,667.7303620072083,12616903
2023-10-11,652.2057136950551,672.9174251798057,658.379158473306,664.3764632930513,7929788
2023-10-12,689.0624408290654,713.5636094917501,691.2210861101927,697.6026699330063,11976638
2023-10-13,718.4470504471802,725.3727701379506,715.9428291772609,723.112518530454,18787275
2023-10-14,745.7619687247222,752.6704840927838,747.0101096675106,752.050387764994,18140088
2023-10-15,735.5827591990509,741.1146443031644,715.8721226206567,733.6874100519045,17799771
2023-10-16,724.1469024154173,740.0211970653673,733.5991505621489,737.469069709641,18450375
2023-10-17,751.370564144525,765.7398962323824,737.0090477747037,754.7783875497846,19017450
2023-10-18,781.6447531441352,774.5727969709018,767.5952694181743,768.5423631103727,9913952
2023-10-19,737.3733541229208,750.2409596899237,741.9629380683779,749.6012878491856,7329854
2023-10-20,797.6113363764565,787.1557412983208,780.5149973909539,785.1796306642838,6744575
2023-10-21,806.0189933900868,812.2674549995311,799.5766924844753,808.2553936305026,7307970
2023-10-22,775.535770282508,781.3109424260052,754.2039933066021,774.5087904456061,13482085
2023-10-23,814.8096057577726,802.767116237552,797.0736799065463,798.8476783748798,17416105
2023-10-24,832.3878709766177,849.1464505443219,839.0867861870756,845.9640087932914,6922404
2023-10-25,845.5973526301519,855.8990402498006,827.5248361279899,834.6248600942733,16417852
2023-10-26,822.2093559496158,844.8272956729589,819.6869432275427,832.6914652187188,10325198
2023-10-27,865.3496154013858,888.4417651278235,876.0540864410048,880.1427938556549,7498503
2023-10-28,821.0660156527468,835.2547482636605,828.0572481856302,829.3456924934798,8329461
2023-10-29,794.7434910116182,795.0043391419146,778.7838973153927,783.7250274252922,8003691
2023-10-30,815.8919469006391,808.8944619593316,782.9845022708545,806.7204212675683,10531745
2023-10-31,801.5190014295553,805.6194135468106,789.7681618812645,794.7857615255466,14022878
2023-11-01,756.4797718287659,755.5673657469487,721.850972274583,744.5838275443815,19516850
2023-11-02,684.5297214377273,699.8862269817809,690.6187514754893,693.6648777765707,8289552
2023-11-03,695.7010969034907,709.2049578564566,692.5852981138515,706.4924262211383,16673929
2023-11-04,753.2431120095086,762.9957672622107,747.3384040707003,756.1328930685557,7330285
2023-11-05,752.0250354160569,752.3875212762761,728.4446579317189,738.1087875227803,16632145
2023-11-06,722.7222791290279,743.5743842701415,714.0448096029146,718.7183709868395,14259053
2023-11-07,693.5321794434935,706.8922753097655,684.6769431062731,705.5715454183185,5832437
2023-11-08,701.474617800512,698.5602682823558,669.1690228041699,692.4487590924821,11517256
2023-11-09,715.7619033177156,729.3798531359349,712.8341896699308,719.1768149246801,18820174
2023-11-10,657.515206246919,663.0034638499828,652.6026787547827,660.930727411138,17045338
2023-11-11,672.6654057302719,676.4418315450212,646.8871216454532,668.7180713595008,13953431
2023-11-12,713.7046985970302,721.986545015003,699.8141458132437,718.6249156064979,16652133
2023-11-13,753.7202271275249,773.8906278693067,731.8449262492138,740.0812729057476,6653736
2023-11-14,732.3523392453758,756.5125290608046,732.9368269958837,736.1842973240854,16473057
2023-11-15,750.7473400713098,755.6481516777736,722.012096128312,748.987023147306,12758974
2023-11-16,777.0635658092563,809.0073460083621,777.2464492380551,782.6508258846419,18554287
2023-11-17,768.153261009277,767.5940240602846,745.3068515110007,763.3762834566786,8506982
2023-11-18,724.1784121107916,724.827779110225,718.1144378848885,718.5523601100525,13115246
2023-11-19,724.7612124469005,737.9726571608228,724.4541322521077,732.9898303619209,15949381
2023-11-20,759.6237274369885,775.0158877129712,730.8234377258538,751.1101740586197,17222965
2023-11-21,717.5667228157213,729.0585652843134,705.8108755878769,728.4953825897626,14572836
2023-11-22,748.8904534451143,775.9911934117149,736.0950116455349,737.1020561470818,14816062
2023-11-23,697.9723867694321,714.6071906207713,698.6749090197436,710.7817000138929,8328910
2023-11-24,773.6187766478073,778.3212726964456,767.349099104924,768.4448855249705,18791694
