date,open,high,low,close,volume
2023-03-01,44460.60686539409,44711.667499821735,43202.40010234295,44016.61328534503,718522
2023-03-02,45767.720622419045,43928.61481640401,42572.481013522694,43912.16991057831,936720
2023-03-03,39998.169012806364,42827.3779933958,39892.7295468292,40586.75868946091,389441
2023-03-04,38649.78242799245,43640.45407448782,40086.0795044543,40668.66622221236,833901
2023-03-05,42956.897247351284,42352.942553196895,41138.83461903364,41852.090350660146,772840
2023-03-06,42084.714645780594,44834.88692378962,42256.08782316327,43887.81354465886,982205
2023-03-07,40410.997291147294,43440.21063334327,41553.72531673411,42467.645675702435,125513
2023-03-08,42078.157001118896,42994.38303753511,40106.53723922682,41980.43741557415,667407
2023-03-09,39449.64242776455,41395.00952278142,39043.77696685218,39743.677490960414,336713
2023-03-10,34293.39622989566,35970.6468778794,33854.39912917227,35762.554278046184,543445
2023-03-11,36554.0699574555,38469.81276973178,36525.6766619826,38311.340008709165,590849
2023-03-12,37364.82784088833,40068.30334358233,38138.93219373616,38594.9170970489,863520
2023-03-13,40318.853121868546,39069.94260470201,38688.507900057564,38789.86670258088,703157
2023-03-14,40694.68558184363,40260.279982421926,38030.435665804085,39141.13128536409,540723
2023-03-15,41945.61733654907,41688.086489896785,40488.34501753479,40752.387398523075,885980
2023-03-16,35011.52191893045,34496.045992868494,33975.02413899255,34216.917200657204,453063
2023-03-17,36986.26006125598,35699.26506643553,34874.04697375297,35595.128299566204,385422
2023-03-18,34237.54615544342,34666.65018302601,32745.937917385538,33373.625987185536,119669
2023-03-19,35694.8441045513,36139.36745030667,34021.72485974103,34500.527034377024,919165
2023-03-20,34176.53416491887,35871.05008743187,33977.67402176461,34346.01754095865,542926
2023-03-21,35523.61472793739,35635.62052753638,34522.82608633719,34700.9774273182,194468
2023-03-22,34700.7298758914,36379.82927747185,32921.29381773382,34646.96114779533,496242
2023-03-23,37648.529095548765,38893.22717297933,37624.84151162477,38053.76207198622,862765
2023-03-24,34083.35336882698,35100.109094877786,34609.16073993942,34960.959027271536,868054
2023-03-25,36725.1572664102,39764.466612762735,36831.28399598741,37235.928491262035,198619
2023-03-26,35507.0097670671,35360.47014438084,34018.56901574916,34669.316258790335,931440
2023-03-27,38334.326399190235,37658.03352153254,36883.144346719186,37183.13170133253,904567
2023-03-28,37547.22264773365,36203.45018287329,35753.303002427005,36089.66101354344,588535
2023-03-29,36431.94313769531,36936.991057385945,35722.32169049654,36479.378806063614,198906
2023-03-30,34964.4029274217,35649.65769944571,33628.52133353174,34097.977756156215,903826
2023-03-31,31364.060621001543,33113.18461214774,31564.96182458752,32011.252566048668,352561
2023-04-01,32486.419310401583,34155.04176524731,31720.761173309184,32777.63016412738,886403
2023-04-02,35216.4877706392,37427.77156900631,35270.70765620482,35803.772430457735,518494
2023-04-03,35938.78141008605,40155.72633228599,35999.76988435739,37173.51391329514,836832
2023-04-04,37940.01305521703,38102.286254978455,35306.226801609155,37018.0140893354,313082
2023-04-05,37435.38028710671,37231.715170266005,35939.51852108302,36305.712793431216,371584
2023-04-06,37292.401562317056,37919.179458959865,34412.66421402631,36692.325657475216,474890
2023-04-07,36474.84048379588,37742.68348818244,35568.97773821293,36077.97314307395,788370
2023-04-08,38850.77110741793,37476.06989742468,36670.57992434283,37064.937231549105,567766
2023-04-09,39001.49745443125,38113.25850516102,37835.20784732369,37983.338588868086,556443
2023-04-10,33762.26727123311,35117.73297175847,32766.057060385352,34096.0022445796,169740
2023-04-11,32986.77584320213,34726.86439980217,33212.72947716163,33845.67574255191,962020
2023-04-12,34708.85084947042,35031.986321955614,34032.45013928841,34954.2007059463,382752
2023-04-13,35195.730954757746,38053.453230007515,36121.61476764936,36624.18279351085,557241
2023-04-14,39672.49823472274,41043.25022872854,40722.14083983748,40897.06577395603,738231
2023-04-15,40087.12256793729,43532.50174242587,41324.19234946585,41326.95002488747,426308
2023-04-16,43648.31132924217,44844.32663798448,43869.4559257542,44711.33399768304,746782
2023-04-17,45208.738702293085,45211.1870389171,43082.50893679989,43624.24826698956,163130
2023-04-18,42535.061966576824,46181.13621261014,43475.63808901319,44156.45106514235,337903
2023-04-19,40199.710441738614,41698.860671001166,39522.53212274888,41338.1042995298,472822
2023-04-20,41403.425752781164,42358.82155271046,39410.31404048914,40056.14119696556,851924
2023-04-21,37400.26412999929,37200.72122164738,35716.00523547232,35916.86133603668,452099
2023-04-22,35340.36164856672,37424.3060779203,36280.68209574716,36290.75517018556,935295
2023-04-23,34432.55405974281,35836.03571383857,34912.68535527637,35341.681809775626,282975
2023-04-24,36626.06356585971,37878.4051019285,37241.414258599754,37697.55289671656,450224
2023-04-25,36715.51396660609,36412.53335920549,33707.75870446152,35488.6057190273,135850
2023-04-26,36648.39081170089,36364.1895666376,35380.93227382555,36053.69722159964,856402
2023-04-27,38057.03286004274,37999.9110124497,35754.34686282146,37520.00762268877,958439
2023-04-28,39382.64277200938,39233.50858551229,36259.09752177909,38113.65059366275,495673
2023-04-29,36276.59802994193,37891.90774513711,37749.64083292444,37798.048389437725,436001
2023-04-30,38632.17531542764,38038.744540079526,36571.18955756102,36873.0600015664,127944
2023-05-01,32849.374808934124,34644.59244349644,32791.013051895636,33869.8762775057,788867
2023-05-02,30022.18114726892,29568.67904099581,29230.09708639457,29478.952975847726,535864
2023-05-03,28315.590786130633,29684.783239149565,29223.423563710574,29489.232549594682,646531
2023-05-04,29353.5150107083,28688.31201141504,28113.35290677266,28376.210762999635,441118
2023-05-05,25118.72497520969,25857.739060246862,24667.72284472705,25363.620087260835,267465
2023-05-06,24674.18372814476,25397.55649652868,24880.494690250594,25143.751965032297,634340
2023-05-07,25944.23153600033,26181.601871437015,25979.354170583116,26036.42776149006,801697
2023-05-08,25321.907914508683,25271.254582196732,24358.269089198686,24849.885124470802,204209
2023-05-09,26409.96645811201,26898.391580546606,26241.284577595194,26452.856272989306,834135
2023-05-10,29207.941624632407,28525.233524031653,28297.12686356657,28432.182719016564,147063
2023-05-11,29184.015281230524,31842.41896758784,30188.415536233824,30515.10646861921,573836
2023-05-12,27752.032417665163,29203.14753486041,28462.0917859794,28601.708501527777,740346
2023-05-13,31332.767481937124,31104.045026092215,29982.63991454196,30117.57580433375,530860
2023-05-14,27653.39348817916,29103.54967720423,28638.98822876778,28829.818794687915,961741
2023-05-15,27992.981401273028,29486.103361218036,27830.563110920237,28521.150869277233,187798
2023-05-16,29628.84956990235,30171.553898219925,29514.5473638628,29614.311169115725,292671
2023-05-17,29739.04293030903,29258.578639548472,27926.700552024326,28471.361638477243,585263
2023-05-18,27864.5006162332,28580.848539659157,27318.21521932585,28449.553944706764,168123
2023-05-19,27902.311141618946,29321.94013518458,28484.642992536217,29187.102786166313,797488
2023-05-20,28744.356035805606,29820.432365492383,27933.5306893958,28669.493497455096,156743
2023-05-21,30066.172857381847,31819.145417466392,28917.620087905292,29733.93261797875,324328
2023-05-22,31804.583541808614,32952.86965689433,31248.779637332816,32148.841361605515,883938
2023-05-23,31112.37963981006,31641.51065931603,30339.847029433517,31581.388699510837,190864
2023-05-24,28048.01305769372,30189.81770441482,27176.666850391965,28300.092359446302,856909
2023-05-25,31406.607629968836,31208.426175478788,30382.25887172096,30730.653151099832,145760
2023-05-26,31818.4027890172,33308.81380872538,31467.162177976963,32019.72873973787,856664
2023-05-27,34422.2498114669,34972.02593898717,32330.810171640172,34584.299237412015,387105
2023-05-28,30719.08819899467,31485.613482816927,30162.397454851376,30799.394610186213,384172
2023-05-29,29860.28579253541,29504.520759709307,28753.695985087117,29088.642574794383,917881
2023-05-30,31443.41119177603,30982.596929424086,28984.097803032462,30080.14070714134,231630
2023-05-31,34074.140110284665,33372.02495208792,30854.512008017075,33098.89693227051,722514
2023-06-01,33267.37235735102,32348.675570553067,31059.062082999448,31882.351447942627,351877
2023-06-02,29707.360228504873,29890.41785623256,29505.409574935242,29591.433067355618,531928
2023-06-03,28752.05407563073,28673.944513227223,27394.408146041438,28410.061770824926,858121
2023-06-04,26526.846576801534,27774.641887126403,26533.11555924675,27183.615709537877,650974
2023-06-05,28864.618399380142,28123.900573227354,27502.87602062165,27802.440726414854,408846
2023-06-06,27426.60260195193,27307.053812210805,25310.561028034193,27240.556197282593,928110
2023-06-07,29825.6900132926,30221.70917739272,28607.079870206853,29166.802762764506,993113
2023-06-08,33064.867724613636,33659.770761850836,31795.66427129163,33313.26183030754,455222
2023-06-09,36239.35021096968,35698.870629103796,34493.789460352564,35696.392064187814,195172
2023-06-10,35816.479949754925,36592.82147581281,35131.187590495996,36159.04112306559,288742
2023-06-11,31543.59535836342,34101.62020953613,32740.81745032085,32908.44250316642,347182
2023-06-12,34967.54367604546,34484.00067815703,33117.152832553606,33303.59057154395,268983
2023-06-13,33788.59015418315,36328.964744322664,34034.31116670549,34282.51455743299,955038
2023-06-14,34849.66654699656,35232.809876338266,33470.72956987073,33985.07623325601,657637
2023-06-15,32390.205984259555,32669.009141088278,30200.164970933438,32425.318277728078,503653
2023-06-16,31855.686975050176,31862.804476910198,30235.980872021737,31259.11865187149,754664
2023-06-17,31444.39279802521,32824.99686093763,28820.63456266509,31622.576230667317,905515
2023-06-18,36342.13888216158,38336.69359769669,36629.54718819445,37177.821787419685,821679
2023-06-19,37552.19917694365,38360.709912723374,35827.0247442363,36622.52223576891,634869
2023-06-20,34371.39063836768,33323.559783038,31774.038426658306,33108.76998406153,559062
2023-06-21,29401.609136279934,30779.736445496073,28038.17987154357,29614.033559274863,531160
2023-06-22,28831.01292919516,29639.524791823485,28692.03028237502,28810.274711784554,397778
2023-06-23,30201.155293696374,30781.04729665398,28970.204274617434,29497.30595450922,916390
2023-06-24,27634.72529996999,27611.998855001806,26201.430208571324,27421.484273391725,605563
2023-06-25,28051.67204997601,27688.229297037466,27390.308963416584,27631.973161080783,571568
2023-06-26,29632.78364638471,30617.835690985135,29123.728888754704,29700.894518201352,733638
2023-06-27,28001.4807316367,29498.520166166993,28220.05328600705,28481.525982622756,475338
2023-06-28,27834.347250943363,29138.525030054094,27399.383238960778,28623.090957716366,676019
2023-06-29,31517.642928282643,31368.68005162799,29782.574050713556,30765.09991162202,704599
2023-06-30,29238.70190398597,31032.717863373608,28569.059764650516,28938.329274841773,210701
2023-07-01,24770.764304823162,26668.712198767003,25588.558129279565,25985.18164940229,413993
2023-07-02,27849.004982238795,27780.971486273425,26504.536033265576,27305.15405768016,353468
2023-07-03,28903.57465756258,29129.665198576775,28188.03278434436,28565.7032307813,488260
2023-07-04,28385.141635196713,28046.523583011247,26992.540459441385,27039.007460139324,849886
2023-07-05,24530.061517669663,23471.76541675077,23149.159738586975,23378.98983261502,862032
2023-07-06,22316.04733018951,23315.2985078082,21787.02481590193,22716.45398955157,692579
2023-07-07,23027.22593560181,22725.72833926889,22153.86741033119,22689.183762292625,859178
2023-07-08,29015.28922838773,28899.526065195347,27574.479074527193,28228.53741759695,733494
2023-07-09,27403.24043188047,27926.583742079376,26730.4603738535,27491.290647400372,781708
2023-07-10,25450.798294375185,26431.859372194845,24477.48047714271,25633.820142679495,904425
2023-07-11,27698.50480508853,29192.40325425103,27690.87857714929,27924.6552777238,702994
2023-07-12,27716.761616129097,29984.31495085631,27887.266792137198,28319.83960254854,321137
2023-07-13,27733.484974284653,29968.488873482725,27926.665927243397,28430.678247318516,381773
2023-07-14,28268.216075123128,30041.957385339483,28773.401015411913,29728.725568084952,652609
2023-07-15,28976.206537529277,30242.435988003137,29043.28890961249,29977.76029813633,760797
2023-07-16,27202.046282998665,27136.9732147412,26920.578013266626,27024.199417551903,411621
2023-07-17,27060.934577345204,29015.249286982613,27123.56290531182,28155.33340051226,361148
2023-07-18,28062.839487106925,28761.07375916699,27687.91156730146,28038.18506920266,417213
2023-07-19,27015.880430223104,26107.863448736483,25702.537279059077,26101.691776136915,566977
2023-07-20,24456.11557649918,25879.507203359917,24644.743618657998,25250.617393359455,600570
2023-07-21,26760.26379469578,28504.146019944616,27793.336680412143,28015.102760592155,614376
2023-07-22,27871.938174060975,28078.30406264047,27925.905318675395,28030.35055882561,253536
2023-07-23,29097.961334042113,28101.964209532573,26998.043103319138,28035.711798960972,821425
2023-07-24,26251.670520438587,28299.56637796305,27226.96080162396,27571.27665065132,176707
2023-07-25,30518.170657217812,30797.79780468665,29794.388161760708,30517.80828810359,536916
2023-07-26,27705.0624206036,29373.31244742562,27993.383999701568,28659.49313452785,535011
2023-07-27,30365.225429124934,31769.978236135004,30935.200770819654,31439.499696309493,140177
2023-07-28,31131.64586162672,31269.173859967963,29377.69369864481,30867.50398903002,243547
2023-07-29,28191.721741056957,29964.62323776289,28478.800770461363,29427.615755803337,636656
2023-07-30,28566.124244181738,30140.308898918538,28906.82925435295,29839.29413512542,328237
2023-07-31,32184.79542864859,31536.29710755682,29442.484139187694,30677.09798486029,164604
2023-08-01,27824.4294251854,29462.611161647987,27715.732020938853,28501.854743654418,109999
2023-08-02,29402.142542247053,28940.34055574651,27379.176605305718,28673.45974210882,258685
2023-08-03,30939.725032902155,30490.3919017977,30242.08323587441,30448.807315455044,553090
2023-08-04,31759.96825262495,31120.156680036347,30714.21959187436,30886.000761421794,557582
2023-08-05,33454.13428987447,33446.883891689555,32316.05298434367,33059.215701104826,738741
2023-08-06,31290.782819020187,31001.268688016586,29326.550786749187,30605.10819529067,405096
2023-08-07,34150.311710764494,35762.17735214942,33671.472451171554,34389.0465878681,845972
2023-08-08,32944.45942781055,33907.82405139439,32471.725115246958,33836.70016254743,390493
2023-08-09,35280.93172465987,35967.58913514586,33778.61819488355,34615.27837171747,655242
2023-08-10,36414.69787372199,38447.146516303066,35101.74904954159,35639.66081060321,696323
2023-08-11,35226.3894771947,35566.043071564345,33950.19392681925,35120.67327983904,130398
2023-08-12,36511.23071713415,39524.09364760209,38007.6365088298,38277.55666141563,529737
2023-08-13,40836.78728065673,41969.13660894738,41296.104910646136,41641.99771322712,455031
2023-08-14,39650.397759317915,42082.260277152716,39074.63455790989,41133.533785083666,163874
2023-08-15,41033.80720430377,41139.25620630108,38401.50221107213,39732.66118265986,623328
2023-08-16,43580.2276729563,42243.93081661028,39034.03504748414,41532.240568567475,957309
2023-08-17,37511.36457471474,38784.96984643155,35491.39133464206,37805.347657087266,790346
2023-08-18,39388.374183346976,38149.859423559035,37081.83491688526,37765.658651539656,715682
2023-08-19,38368.186492377565,39376.785626701385,37109.710599085396,37520.50766468734,402270
2023-08-20,39355.18426931512,41529.0591384601,39947.50809684299,40291.071880818716,349322
2023-08-21,40558.532902517036,40225.63065906538,38147.65150846464,39397.27553101884,163380
2023-08-22,43347.47636597081,43468.60696146466,41326.597290912,42954.464253665814,643208
2023-08-23,42859.2346967909,45333.78435143949,43852.26543792939,44590.69936868127,367995
2023-08-24,45882.06248090311,45623.97580321943,43811.7740524972,44487.579686503756,577137
2023-08-25,45876.818717743045,49604.383925005015,46907.908492448165,48214.06987976439,715687
2023-08-26,48791.40124487472,46968.961281621436,44515.97247631246,46507.89754242797,896014
2023-08-27,46967.24461002743,47103.02205372489,46722.90751460889,46887.36990186635,735588
2023-08-28,48422.938858893656,50319.32320445624,44959.66347259761,46193.54683830958,998904
2023-08-29,46890.10567615892,48007.07774932477,46516.9801640067,46791.039407400865,637147
2023-08-30,39482.655359492885,39933.99523245929,39037.46893965319,39820.793909192,584387
2023-08-31,39144.39026045516,39386.89774756831,38558.522568592205,39019.46728737485,362740
2023-09-01,40811.750962763515,41070.3987578564,39685.04201667268,40321.31324453248,827703
2023-09-02,37529.6380225393,39001.966881710774,36252.52246471703,38201.72154862023,133509
2023-09-03,37866.349490694054,37091.35619756189,35196.302204493644,36534.945900874234,215853
2023-09-04,32862.53468081608,34142.63774158214,33384.37891953768,34054.156675034836,179462
2023-09-05,36803.383036276486,37513.36209491841,36142.45586393022,36840.20121428401,698008
2023-09-06,38633.47918355258,38844.31264516319,38306.30826514711,38401.06284907561,432318
2023-09-07,35951.24007372916,39977.894379908,37649.88438972811,37724.04040943396,216609
2023-09-08,34840.03558492478,34086.645256914286,33267.19161462244,33621.43875597257,220424
2023-09-09,30487.745438455127,30877.34729382624,30066.172801344004,30238.00003667535,250440
2023-09-10,32105.239274933934,30999.093249797646,30108.025598121447,30993.893528398727,778068
2023-09-11,29927.31660486492,30478.98176830795,28733.10517506801,29704.089833664555,234691
2023-09-12,30068.646578048956,33017.485779729745,30992.76234689519,30997.5368508143,231791
2023-09-13,27851.79168205158,30464.5127426189,28566.805331913187,28859.87405993633,576951
2023-09-14,26699.110788535483,27926.659781053128,27233.04978312189,27513.508351676002,771567
2023-09-15,29515.553977107335,29990.868889680845,28583.189804422527,28900.330313282175,398806
2023-09-16,27607.045091813623,30310.093596732157,28003.031331283124,28906.73412743448,812965
2023-09-17,32941.33073565424,31888.050522167014,31598.036335702378,31883.286031450316,164364
2023-09-18,30482.96108778114,30795.41051891399,29523.38721085574,30625.883978039605,617317
2023-09-19,25992.171146420154,27028.9547862324,25487.28112965007,26863.419726796565,844154
2023-09-20,26362.82543091603,28571.68946914554,26893.405831940836,27742.66887915886,628755
2023-09-21,27516.439009618876,26863.42575463615,25825.403842903783,26620.87428505296,853086
2023-09-22,27656.02052077013,28686.244764350376,26678.598474599246,27779.65558729816,200740
2023-09-23,27111.757606538307,27062.331748723434,25189.58460938566,25836.05623510849,730187
2023-09-24,23757.16865604401,25805.716416204737,24934.779484866165,24935.212623656076,855611
2023-09-25,29005.856580993797,29133.091701144665,27479.10378115652,27907.878848502376,939801
2023-09-26,28127.138810562446,28168.039202588912,26324.760971231157,27941.37587546591,273179
2023-09-27,31355.23348233683,32998.19718332674,30251.145237629582,31029.984072306994,277091
2023-09-28,31717.300788287223,32302.02605722037,31171.41969177546,31352.037642893112,853622
2023-09-29,29271.844896492872,31552.872820938257,29733.4465795898,30382.325807744313,121015
2023-09-30,31160.115524795576,30788.551066837877,29611.726330465848,30644.21048946985,832591
2023-10-01,32831.57895413282,33209.09756849525,32290.40754307288,32329.985190675063,363344
2023-10-02,32733.827624641595,34310.04253584473,31611.242541645133,32578.894932441643,372367
2023-10-03,33013.482144006965,34367.032214082195,31230.476944435013,32659.627176894617,439803
2023-10-04,30916.095299358225,31457.12428152196,28394.20589936378,30251.721190517957,603033
2023-10-05,31951.202398503505,33578.73830674998,33091.63637330596,33172.94303048763,122523
2023-10-06,33803.48449506464,37095.36391809914,33617.487182553625,35327.98731533424,250227
2023-10-07,34075.04137708272,34323.50882956077,32156.247611962364,33555.28435555849,674913
2023-10-08,32509.46618189722,31816.800069230972,29655.796496614625,31067.08482659609,218221
2023-10-09,31760.81056224099,33669.5959354991,30846.5977079903,31959.18683953594,635750
2023-10-10,30699.29928986494,31097.986578035587,30894.60094240778,31001.658812934475,682307
2023-10-11,31497.657891708044,32678.877541989525,31471.008779583877,32049.31877082228,138325
2023-10-12,33373.93744991727,32983.474286128665,31966.05913751336,32817.050966706,409436
2023-10-13,34624.76193501837,36244.39225376006,33988.67942141533,34570.913210752355,753984
2023-10-14,32575.711337229222,35003.65183481471,30235.108611500047,32089.781050439433,243384
2023-10-15,31628.029753416795,32926.04951850007,32185.383847331526,32879.72451290211,775268
2023-10-16,31727.780623418643,32106.575988373817,29372.289887006435,30676.939418876056,886886
2023-10-17,28252.932876565457,30684.20363651846,28242.76169514706,29640.133220027994,337382
2023-10-18,27731.619609609417,30111.83686025941,27983.010763902545,28968.623655483734,684664
2023-10-19,29608.037104056973,30594.324169277013,28204.25017869495,29776.729969055552,290220
2023-10-20,32355.086030723054,33146.57692538029,31798.032652557704,32259.918145989803,484996
2023-10-21,33677.31668030318,33900.13331482476,30825.12418770984,32125.425701348064,458491
2023-10-22,35479.838922209325,35262.38035062271,33181.00564182023,34593.69953009017,838827
2023-10-23,36114.24769218741,35172.33353833554,34224.24474310792,34897.19605273569,489688
2023-10-24,31438.042751239765,31031.89965974034,30731.99344310177,30816.4117609842,353801
2023-10-25,35032.442714545745,35034.994999553375,33496.4527001168,33881.20968686518,135427
2023-10-26,34752.915381993305,35857.81665805918,33746.375527723125,35771.92144610667,230472
2023-10-27,36785.55915130777,38613.94363961947,35427.369039739104,36506.677277077404,324964
2023-10-28,33210.544073705256,34791.76294697771,32613.679953628773,33645.6869063508,940748
2023-10-29,32911.39280370949,34913.263496684645,33892.68924822783,34272.60181189179,961364
2023-10-30,31771.951809728027,33249.482963320894,32885.08402103946,33129.088480762315,129447
2023-10-31,36587.37619467574,38760.1417327085,34670.65799664136,36742.562893105714,934880
2023-11-01,33863.047591902156,34385.04590943332,32685.795920395547,34191.44677034613,342025
2023-11-02,38520.750115347255,39744.44689352398,37691.25306829182,39159.15741088094,997257
2023-11-03,38213.33871646476,40743.51659267058,38760.29704108929,39105.679014329064,990561
2023-11-04,35933.02347801938,37828.96308210394,37325.41849812484,37623.213190610455,989065
2023-11-05,35719.025459895216,35191.53890289629,33493.87888554322,34533.25267292386,942134
2023-11-06,36037.76639797171,37211.00456072847,34977.93092128073,36106.24545725619,750470
2023-11-07,35569.93742910316,38292.82203908409,36543.1142925981,36664.02150787523,624151
2023-11-08,36113.64593033809,38921.16392191512,37401.87023420021,37629.426265683345,895856
2023-11-09,40068.20260995168,39453.81249758675,38385.44758136835,38863.54353477524,415426
2023-11-10,41718.59731458795,41212.287405652256,39470.757714408865,40649.179145749724,661190
2023-11-11,40451.35441351018,39220.54338332399,37891.69421518919,39150.85634984382,407995
2023-11-12,41232.32679837113,40239.003496644276,39368.21676990955,39798.53331662144,528733
2023-11-13,41362.72838246662,39966.648890267155,39851.36226131022,39912.28048835563,593874
2023-11-14,38885.37128383057,39554.78142913466,36348.24226779616,37294.799426192556,886363
2023-11-15,36765.279300365175,36957.24816394625,35901.34461417363,36791.07265724258,724047
2023-11-16,37413.01676758216,39631.23068896386,35549.78361559542,38697.71550389758,610764
2023-11-17,32744.81097193518,35067.94276070652,33740.1940192908,34432.68708923612,162660
2023-11-18,34798.32932990164,34055.43453293866,32325.907813032016,33829.78858705262,849907
2023-11-19,34417.46265810411,33864.09194746797,32840.493758126366,33314.00350099469,620876
2023-11-20,35925.09509831721,37862.355661691225,36180.99842585937,36959.061545447235,560467
2023-11-21,34014.156581560805,36416.97095268581,34684.61734008472,35273.65689630458,232650
2023-11-22,34243.7142479004,33742.05811053407,33239.70135051946,33257.4767344562,778698
2023-11-23,32195.079115556135,34196.93377633473,31546.281667320516,32738.242779187025,924758
2023-11-24,31298.991984145574,32401.37354814221,31835.93109937469,32097.375437858944,780491
2023-11-25,32307.8188069629,33824.020127219024,31478.54102441218,32858.99668395947,302928
2023-11-26,31026.778895215826,32476.8650703391,29927.77199607301,31830.15238361765,232669
2023-11-27,33690.80629910975,33831.122306654346,32431.677651310627,33155.622486086744,193689
2023-11-28,29280.510603592127,30465.704295731568,29497.306458447933,30379.5574763751,604051
